"","AHT_CIM7_R3","AHT_CIM7_R2","AHT_CIM7_R1","AHT_None_R3","AHT_None_R2","AHT_None_R1","WT_CIM7_R3","WT_CIM7_R2","WT_CIM7_R1","WT_None_R3","WT_None_R2","WT_None_R1"
"LOC100130992",0,0,1.06711944167605,0,0,1.01592748753074,0,3.69269265144851,0,0,0,2.04427034403619
"COMMD3-BMI1",0,0,0,0,0,0,0,0,0,0,2.28393148043162,0
"COMMD3",150.437819812034,80.7832891083881,117.383138584366,136.017096730763,139.483221373953,108.704241165789,107.35545394054,120.381780437221,112.563602433818,133.411467475281,121.048368462876,98.8063999617494
"BMI1",116.127439854903,119.986944116871,107.779063609281,146.479950325437,136.900198755917,144.261703229365,112.956608059176,118.166164846352,115.354435552012,121.552670366367,122.190334203092,80.4079668654237
"SPAG6",0,0,1.06711944167605,0,0,0,0.933525686439475,0,0,0.988233092409487,0,1.36284689602413
"LINC03027",0,2.37597909142318,0,0.871904466222838,5.16604523607233,3.04778246259222,0,3.69269265144851,6.51194394245231,0,4.56786296086324,4.76996413608445
"LOC105376449",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376450",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902392",0,0,0,0,0,0,0,0,0,0.988233092409487,0,0
"PIP4K2A",827.408008966185,671.214093327048,795.003984048658,740.246891823189,719.371799123072,796.487150224101,734.684715227866,717.85945144159,724.686333024335,840.986361640474,752.555422802219,722.308854892789
"LOC124902393",0,0,0,0,0,0,0,0.738538530289702,0,0,0,0
"LOC105376451",0,0,0,0,0,0,0,0,0,0,0,0
"ARMC3",6.59814999175586,1.18798954571159,6.40271665005631,2.61571339866851,3.87453392705425,3.04778246259222,1.86705137287895,0.738538530289702,3.72111082425846,0.988233092409487,3.42589722064743,1.36284689602413
"LOC107984215",0,0,0,0,0,0,0,0,0,0,0,0
"MSRB2",199.264129751027,207.898170499528,214.491007776886,198.794218298807,195.01820766173,206.23327996874,229.647318864111,220.084482026331,239.081370458606,204.564250128764,194.134175836688,224.188314395969
"PTF1A",0,0,0,0,0,0,0,0,0,0,0,0
"C10orf67",1.31962999835117,0,0,0,0,0,1.86705137287895,0,0,0,1.14196574021581,4.08854068807239
"C10orf67-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"OTUD1",390.610479511947,402.728455996229,432.183373878801,358.352735617586,411.992107576768,410.434704962419,412.618353406248,401.764960477598,386.99552572288,428.893162105717,421.385358139634,476.314990160433
"LOC105376454",0,0,0,0,0,0,0,0,0,0,0,0.681423448012065
"KIAA1217",721.837609098091,690.221926058434,887.843375474475,610.333126355986,681.917971161548,787.343802836324,670.271442863543,720.075067032459,785.154383918535,748.092450953982,721.722347816392,799.991127966164
"MIR603",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902395",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376455",0,0,0,0,1.29151130901808,0,0,0,0,0,0,0
"LOC124902394",0,0,2.1342388833521,0,0,0,0.933525686439475,0.738538530289702,0,0,0,0
"ARHGAP21",2731.63409658693,2696.73626876531,3018.88090050155,2458.7705947484,2685.05201144859,2956.34898871446,2690.42102831857,2559.03600745382,2936.88671804599,2781.87615513271,2689.32931820823,3195.87597117658
"LOC105376456",0,0,0,0,0,0,0,0,0,0,0,0.681423448012065
"PRTFDC1",294.277489632311,389.660570993402,336.142624127956,340.042741826907,298.339112383177,376.909097873905,318.332259075861,330.865261569786,346.063306656037,321.175755033083,350.583482246254,308.003398501453
"THNSL1",150.437819812034,102.167100931197,134.457049651182,137.760905663208,113.652995193591,114.799806090974,126.025967669329,155.093091360837,135.820545085434,131.435001290462,139.319820306329,143.098924082534
"ENKUR",10.5570399868094,14.2558745485391,37.3491804586618,10.4628535946741,3.87453392705425,52.8282293515985,27.0722449067448,20.6790788481116,32.5597197122615,16.7999625709613,11.4196574021581,54.5138758409652
"LINC01516",0,0,0,0,0,0,0,0.738538530289702,0,0.988233092409487,1.14196574021581,0
"GPR158-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"GPR158",3.95888999505352,1.18798954571159,2.1342388833521,0,1.29151130901808,1.01592748753074,2.80057705931842,4.43123118173821,1.86055541212923,2.96469927722846,0,0.681423448012065
"LINC00836",1.31962999835117,0,0,0,0,0,0,0,0,0,0,0
"LOC124902396",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902397",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376460",0,0,0,0,0,0,0,0,0,0,0,0
"LOC101929073",0,0,0,0,0,0,0,0,0,0,0,0
"MYO3A",1.31962999835117,2.37597909142318,2.1342388833521,0,0,1.01592748753074,0,0,0,0,0,0
"GAD2",0,0,0,0,0,0,0,0,0,0,0,0
"APBB1IP",59.3833499258027,54.6475191027331,23.4766277168731,47.9547456422561,50.3689410517052,26.4141146757993,54.1444898134895,63.5143136049143,41.8624967729077,62.2586848217977,50.2464925694957,39.5225599846998
"LINC03028",0,0,0,0,0,0,0,0,0,0,0,0
"FAM238A",0,0,0,0,0,0,0,0,0,0,0,0
"LOC102724202",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376461",0,0,0,0,0,0,0,0,0,0,0,0
"FAM238B",0,0,0,0,0,0,0,0,0,0,0,0.681423448012065
"SELENOOLP",0,0,1.06711944167605,0.871904466222838,0,0,0,0,0,0,0,0.681423448012065
"PDSS1",158.355599802141,181.762400493873,173.940468993196,183.099937906796,196.309718970749,160.516543029857,197.907445525169,168.386784906052,151.635266088532,169.976091894432,157.591272149782,145.824617874582
"ABI1",1495.14078813188,1521.81460805655,1677.51176231475,1592.96945978912,1520.10881071428,1822.57391263015,1564.58905047256,1460.82921291303,1650.31265055863,1559.43181982217,1511.96264004573,1565.22966008371
"LOC124900293",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902581",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902398",0,0,0,0,0,0,0,0,0,0,0,0
"FAM238C",1.31962999835117,9.50391636569272,4.2684777667042,2.61571339866851,1.29151130901808,2.03185497506148,9.33525686439475,5.90830824231761,0.930277706064615,1.97646618481897,2.28393148043162,4.76996413608445
"ANKRD26",228.295989714753,228.093992776625,306.263279761027,285.984664921091,273.800397511834,250.934089420093,242.716678474263,248.887484707629,279.083311819385,226.305378161773,242.096736925752,325.038984701755
"YME1L1",4671.49019416315,4868.3811583261,4853.25922074268,4578.37035213612,4879.32972547032,4954.67835668742,4792.72087418026,4663.13228024918,4966.75267267898,4691.14248966784,4820.23738945093,5201.30517867609
"MASTL",1281.36072839899,1384.007820754,1871.72750069979,1079.41772918387,1348.33780661488,1741.29971362769,1262.12672806617,1264.37796385597,1544.26099206726,1259.00895972969,1280.14359478192,1887.54295099342
"ACBD5",1550.56524806263,1761.78849629029,1742.60604825699,1510.13853549795,1545.93903689465,1544.20978104673,1572.99078165051,1562.74753009301,1667.98792697386,1589.07881259446,1580.48058445868,1769.65669448733
"LRRC37A6P",10.5570399868094,15.4438640942507,18.1410305084929,8.71904466222838,16.7896470172351,7.11149241271519,14.9364109830316,16.9863861966631,13.0238878849046,15.8117294785518,18.271451843453,14.3098924082534
"ODAD2P1",2.63925999670234,0,0,0,0,1.01592748753074,0.933525686439475,0,0,0,0,0.681423448012065
"LOC102724245",0,0,0,0,0,0,0,0,0,0,0,0
"LINC02673",0,0,0,0,0,0,0,0,0,0,0,0
"PTCHD3",0,0,0,0,0,0,0,0,0,0,0,0
"RAB18",2098.21169737836,2175.20885819792,2324.18614397044,1905.1112586969,2160.69841998725,2425.01891273588,2119.10330821761,1990.36133913075,2271.73815820979,2061.45423076619,2192.57422121436,2410.19473561867
"LOC124902399",6.59814999175586,0,0,1.74380893244568,1.29151130901808,7.11149241271519,3.7341027457579,2.95415412115881,0,1.97646618481897,1.14196574021581,2.04427034403619
"LINC02680",11.8766699851605,8.31592681998113,19.2081499501689,22.6695161217938,11.6236017811627,10.1592748753074,3.7341027457579,10.3395394240558,11.1633324727754,15.8117294785518,11.4196574021581,4.08854068807239
"MKX",1.31962999835117,2.37597909142318,0,0.871904466222838,0,1.01592748753074,3.7341027457579,0.738538530289702,4.65138853032308,0,1.14196574021581,2.72569379204826
"MKX-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"ODAD2",0,2.37597909142318,0,1.74380893244568,0,0,0.933525686439475,0,0,0.988233092409487,0,0.681423448012065
"LOC112268060",0,0,0,0,0,0,0,0,0,0,0,0
"MPP7",13.1962999835117,13.0678850028275,2.1342388833521,6.10333126355986,9.04057916312658,5.0796374376537,5.60115411863685,11.0780779543455,5.58166623638769,7.9058647392759,13.7035888825897,14.9913158562654
"SNORD130",0,0,0,0,0,0,0,0,0,0,0,0
"MIR8086",0,0,0,0,0,0,0,0,0,0,0,0
"MPP7-DT",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902596",0,0,0,0,0,0,0,0,0,0,0,0
"LINC02652",0,0,0,0,0,0,0,0,0,0,0,0
"LOC107984216",0,0,0,0,0,0,0,0,0,0,0,0
"WAC-AS1",325.948609592739,311.253260976437,310.531757527731,293.831805117096,299.630623692195,340.335708322798,313.664630643663,301.323720358198,328.388030240809,332.046319049588,288.9173322746,320.269020565671
"WAC",4394.3678945094,4672.36288328368,4686.78858784122,4681.25507915041,4732.09743624225,4735.23801938078,4772.18330907859,4530.19534479703,4539.75520559532,4915.47140164479,4724.31226727281,4821.07089468536
"BAMBI",936.937298829332,1040.67884204335,1269.8721355945,671.366438991585,1049.9986942317,1051.48494959432,982.069022134327,1011.0592479666,1176.80129817174,849.880459472159,1012.92361157142,1274.26184778256
"LOC105376470",0,0,0,0,0,0,0,0,0,0,0,0
"LOC107984170",0,0,0,0,0,0,0,0,0,0,0,0
"LINC01517",0,0,0,0,0,0,0,0,0,0,0,0
"LINC00837",0,0,0,0,0,0,0,0,0,0,0,0
"C10orf126",0,0,0,0,0,1.01592748753074,0,0,0.930277706064615,0,0,0
"LOC107984174",0,0,0,0,0,0,0,0,0,0,0,0
"LOC107984171",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376472",0,0,0,0,0,0,0,0,0,0,0,0
"LYZL1",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902400",0,0,0,0,0,0,0,0,0,0,0,0
"LOC107984217",2.63925999670234,2.37597909142318,3.20135832502815,1.74380893244568,0,4.06370995012296,0.933525686439475,2.95415412115881,2.79083311819385,0,0,6.81423448012065
"LOC105376473",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376474",0,0,0,0,0,0,0,0,0,0.988233092409487,1.14196574021581,0.681423448012065
"SVIL-AS1",674.330929157449,732.989549704051,657.345576072448,650.440731802237,711.622731268964,726.38815358448,688.008430905893,679.455447866526,722.825777612206,675.951435208089,746.84559410114,761.831414877489
"SVIL",1258.92701842702,1246.20103345146,1525.98080159675,1232.00101077287,1261.80654891067,1557.41683838463,1229.45332904079,1213.41880526598,1480.0718303488,1373.64399844919,1299.55701236559,1503.90154976263
"LOC124902401",0,0,0,0,0,0,0,0,2.79083311819385,0.988233092409487,1.14196574021581,1.36284689602413
"MIR604",0,0,0,0,0,0,0,0,0,0,0,0
"MIR938",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376475",5.27851999340469,3.56396863713477,7.46983609173236,5.23142679733703,3.87453392705425,5.0796374376537,0.933525686439475,4.43123118173821,6.51194394245231,3.95293236963795,0,9.53992827216891
"LOC105376476",0,0,0,0,0,0,0,0,0,0,0,0
"LOC102724333",0,0,0,0,0,0,0,0,0,0,0,0
"LOC107984172",0,0,0,0,0,0,0,0,0,0,0,0
"LOC107984173",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902402",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902403",0,0,0,0,0,0,0,0,0,0,0,0
"LOC107984218",0,0,0,0,0,0,0,0,0,0,0,0
"JCAD",323.309349596037,281.553522333647,250.773068793872,356.608926685141,375.829790924262,229.599612181947,357.540337906319,346.37457070587,272.571367876932,376.516808208015,320.892373000643,298.463470229284
"LOC101929256",0,0,0,0,0,0,0,0,0.930277706064615,0.988233092409487,0,0
"LOC105376477",0,0,0,0,0,0,0,0,0,0,0,0
"LOC101929279",0,0,0,0,0,0,0,0,0,0,0,0
"MTPAP",963.329898796355,1039.49085249764,939.065108674925,958.223008378898,1055.16473946777,1003.73635768037,953.129725854704,939.421010528501,895.857430940225,1069.26820598707,983.232502325813,883.124788623636
"GOLGA2P6",0,0,1.06711944167605,0,0,0,2.80057705931842,2.95415412115881,0,2.96469927722846,2.28393148043162,1.36284689602413
"MIR7162",0,0,0,0,0,0,0,0,0,0,0,0
"MAP3K8",554.244599307492,780.509131532515,790.735506281954,441.183659908756,613.467871783589,683.719199108189,711.34657306688,669.854446972759,769.339662915437,640.375043881348,637.216883040422,840.876534846888
"LOC105376478",0,0,0,0,0,0,0,0,0,0,2.28393148043162,0
"LOC105376479",0,0,0,0,0,0,0,0,0,0,2.28393148043162,0
"LYZL2",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902404",0,0,0,0,0,0,0,0,0,0,0,0
"SVIL2P",1.31962999835117,0,2.1342388833521,1.74380893244568,0,3.04778246259222,0.933525686439475,8.12392383318672,0.930277706064615,6.91763164686641,0,2.72569379204826
"LINC02644",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902405",0,1.18798954571159,0,0,0,3.04778246259222,0,0,0,0,0,0
"ZNF438",65.9814999175586,71.2793727426954,83.235316450732,114.219485075192,102.029393412429,112.767951115912,94.2860943303869,93.0558548165024,93.9580483125262,80.0468804851685,122.190334203092,112.434868921991
"LOC105376481",0,0,0,0,0,0,0,0.738538530289702,0,0,1.14196574021581,0.681423448012065
"LOC105376482",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376483",0,0,0,0,0,0,0,0,0,0,0,0
"LINC02664",0,0,0,0,0,0,0,0,0,0,0,0
"ZEB1-AS1",46.187049942291,58.2114877398679,55.4902109671547,37.491892047582,60.7010315238499,38.6052445261681,73.7485292287185,51.6976971202791,58.6074954820708,49.4116546204744,49.1045268292798,62.0095337690979
"ZEB1",777.26206902884,804.268922446747,839.823000599052,756.813076681423,805.903056827284,832.044612287677,793.496833473553,737.061453229122,829.807713809637,831.104030716379,863.326099603153,911.063149992131
"LOC124906892",0,0,0,0,0,0,0,0,0,0,0,0.681423448012065
"LOC105376484",0,0,0,0,1.29151130901808,0,0,0,0,1.97646618481897,0,2.04427034403619
"MACORIS",0,0,0,0,0,0,0,0,0,0,0,0
"ARHGAP12",1451.59299818629,1606.16186580207,1866.39190349141,1506.65091763306,1495.57009584294,1602.11764783598,1403.08910671853,1392.88366812638,1688.45403650728,1506.06723283206,1452.58042155451,1787.37370413565
"LOC107984219",21.1140799736187,22.5718013685202,8.53695553340841,19.1818982569024,21.9556922533074,15.2389123129611,14.9364109830316,20.6790788481116,13.0238878849046,15.8117294785518,18.271451843453,17.7170096483137
"LOC105376485",0,2.37597909142318,0,2.61571339866851,1.29151130901808,2.03185497506148,0.933525686439475,2.21561559086911,0.930277706064615,3.95293236963795,0,1.36284689602413
"KIF5B",6819.84783147886,6568.39419823938,6982.1625068864,7119.97187117569,6932.83270680907,7535.1341750155,6254.62209914448,6174.9206517522,6795.67864280202,6614.2440874967,6710.1906895081,7090.21097656554
"EPC1",911.86432886066,741.305476524032,813.145014557151,798.664491060119,923.430585947929,817.821627462246,859.777157210756,778.419610925346,807.481048864086,848.892226379749,758.265251503298,907.65603275207
"EPC1-AS1",3.95888999505352,3.56396863713477,1.06711944167605,0.871904466222838,3.87453392705425,1.01592748753074,0.933525686439475,1.4770770605794,0,1.97646618481897,0,0.681423448012065
"LOC101929431",0,0,2.1342388833521,0,0,2.03185497506148,0,0,0.930277706064615,0,0,0
"CCDC7",352.341209559763,279.177543242224,282.786652044154,243.261346076172,317.711782018448,280.395986558484,300.595271033511,272.5207176769,264.198868522351,268.79940113538,228.393148043162,239.179630252235
"LOC124902406",9.2374099884582,19.0078327313854,17.0739110668168,15.6942803920111,12.9151130901808,11.1752023628381,27.0722449067448,12.5551550149249,10.2330547667108,11.8587971089138,17.1294861032372,15.6727393042775
"ITGB1",25936.0079875939,27478.1981923091,28936.0107804878,23666.9748311527,26206.0559712859,28921.4237150251,26931.2825280924,25820.7840959886,27935.3092354143,26677.3523295941,27794.3041511126,28364.9324469502
"SNORA86",0,0,0,0,0,0,0,0,0,0,0,0
"ITGB1-DT",211.140799736187,210.274149590951,241.168993818788,235.414205880166,228.597501696201,214.360699868986,208.176228076003,200.143941708509,192.567485155375,222.352445792135,227.251182302946,194.887106131451
"IATPR",0,0,0,0,0,0,0,0.738538530289702,0,0,1.14196574021581,0
"NRP1",5315.46963335852,5559.79107393024,6165.81613400422,4343.82805072218,5071.76491051401,5680.05058278437,5400.44609605236,5453.36850765916,5818.88705143417,5356.22336085942,5419.76940306424,5916.11837564075
"LOC124902407",11.8766699851605,11.8798954571159,7.46983609173236,6.9752357297827,9.04057916312658,4.06370995012296,10.2687825508342,12.5551550149249,8.37249935458154,6.91763164686641,6.85179444129486,12.2656220642172
"LOC105376489",0,0,0,0,0,2.03185497506148,0,0,0,0,1.14196574021581,0
"LINC02628",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902408",0,0,0,0,0,0,0,0,0,0,0,0
"LINC00838",0,0,0,0,0,0,0,0,0,0,0,0
"LINC02629",0,0,0,0,1.29151130901808,0,0,0,0,0,0,0
"PARD3",2513.89514685898,2473.39423417153,2754.23527896589,2542.47342350579,2511.98949604017,3088.41956209345,2480.37774886968,2254.75813297446,2741.52839977242,2564.46487480262,2411.83164333579,2789.06617271338
"PARD3-DT",1.31962999835117,3.56396863713477,5.33559720838026,8.71904466222838,2.58302261803617,0,0,10.3395394240558,5.58166623638769,1.97646618481897,5.70982870107905,0.681423448012065
"LINC02635",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902409",0,0,1.06711944167605,0.871904466222838,0,0,6.53467980507632,0,0,0.988233092409487,0,0
"CUL2",866.99690891672,768.629236075399,934.796630908221,993.971091494035,889.851291913459,905.19139138989,905.51991584629,841.93392453026,892.136320115966,866.68042204312,898.727037549843,915.151690680203
"MIR3611",0,0,0,0,0,0,0,0,0,0,0,0
"CREM",699.403899126121,957.519573843542,937.997989233249,611.205030822209,913.098495475784,874.713566763968,833.638437990451,863.351541908661,899.578541764483,751.05715023121,835.918921837973,994.196810649603
"LINC02634",0,0,0,1.74380893244568,0,0,1.86705137287895,0,0,0,0,0
"CCNY",1496.46041813023,1446.97126667672,1417.1346185458,1585.12231959312,1623.42971543573,1354.23134087848,1525.3809716421,1523.60498798765,1428.90655651525,1548.56125580567,1558.78323539458,1254.50056779021
"LOC107984220",0,0,1.06711944167605,0,0,2.03185497506148,0.933525686439475,0,0,2.96469927722846,2.28393148043162,0
"CCNY-AS1",7.91777999010703,19.0078327313854,10.6711944167605,19.1818982569024,19.3726696352712,10.1592748753074,21.4710907881079,16.2478476663734,16.7449987091631,13.8352632937328,19.4134175836688,21.8055503363861
"LOC124902410",0,0,0,0.871904466222838,0,0,0,0,0,0,0,2.72569379204826
"LOC107984221",0,0,1.06711944167605,0,0,3.04778246259222,0,0.738538530289702,0,0,2.28393148043162,0.681423448012065
"GJD4",0,0,2.1342388833521,2.61571339866851,0,0,0,0.738538530289702,2.79083311819385,0,0,0.681423448012065
"FZD8",356.300099554816,409.856393270499,669.083889930884,299.935136380656,373.246768306226,603.46092759326,436.890021253674,477.834429097437,564.678567581222,410.116733349937,461.354159047187,774.097036941706
"MIR4683",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124902528",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376494",0,0,0,0,5.16604523607233,0,0,2.95415412115881,2.79083311819385,0.988233092409487,3.42589722064743,0
"LOC124902411",0,2.37597909142318,3.20135832502815,0,1.29151130901808,3.04778246259222,2.80057705931842,1.4770770605794,0.930277706064615,2.96469927722846,0,0
"LOC107984188",0,0,0,0,0,0,0,0,0,0,0,0
"PCAT5",0,0,0,0,0,0,0,0,0,0,0,0
"LINC02630",0,0,0,0,0,0,0,0,0,0,0,0.681423448012065
"LOC107984222",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124900298",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376496",0,0,0,0,0,0,0,0,0,0,0,0
"ANKRD30A",364.217879544923,512.023494201695,410.84098504528,299.935136380656,368.080723070154,293.603043896384,439.690598312993,434.260655810345,372.111082425846,323.152221217902,397.404077595102,395.90702329501
